Round,Winning Number,Winning Index,Color
43018,13,14,Black
43019,29,30,Black
43020,1,2,Red
43021,35,36,Black
43022,0,0,Green
43023,15,16,Black
43024,20,21,Black
43025,15,16,Black
43026,26,27,Black
43027,21,22,Red
43028,32,33,Red
43029,23,24,Red
43030,35,36,Black
43031,28,29,Black
43032,12,13,Red
43033,36,37,Red
43034,24,25,Black
43035,34,35,Red
43036,0,0,Green
43037,17,18,Black
43038,28,29,Black
43039,25,26,Red
43040,00,1,Green
43041,1,2,Red
43042,33,34,Black
43043,23,24,Red
43044,31,32,Black
43045,22,23,Black
43046,11,12,Black
43047,12,13,Red
43048,18,19,Red
43049,10,11,Black
43050,7,8,Red
43051,8,9,Black
43052,23,24,Red
43053,11,12,Black
43054,35,36,Black
43055,2,3,Black
43056,21,22,Red
43057,15,16,Black
43058,23,24,Red
43059,14,15,Red
43060,29,30,Black
43061,19,20,Red
43062,18,19,Red
43063,25,26,Red
43064,3,4,Red
43065,8,9,Black
43066,16,17,Red
43067,4,5,Black
43068,12,13,Red
43069,9,10,Red
43070,3,4,Red
43071,14,15,Red
43072,28,29,Black
43073,23,24,Red
43074,22,23,Black
43075,14,15,Red
43076,10,11,Black
43077,18,19,Red
43078,14,15,Red
43079,24,25,Black
43080,17,18,Black
43081,31,32,Black
43082,24,25,Black
43083,30,31,Red
43084,21,22,Red
43085,17,18,Black
43086,10,11,Black
43087,35,36,Black
43088,9,10,Red
43089,20,21,Black
43090,19,20,Red
43091,24,25,Black
43092,25,26,Red
43093,6,7,Black
43094,2,3,Black
43095,8,9,Black
43096,30,31,Red
43097,11,12,Black
43098,21,22,Red
43099,32,33,Red
43100,32,33,Red
43101,14,15,Red
43102,00,1,Green
43103,10,11,Black
43104,32,33,Red
43105,14,15,Red
43106,7,8,Red
43107,18,19,Red
43108,21,22,Red
43109,9,10,Red
43110,28,29,Black
43111,16,17,Red
43112,23,24,Red
43113,14,15,Red
43114,4,5,Black
43115,31,32,Black
43116,14,15,Red
43117,32,33,Red
43118,19,20,Red
43119,13,14,Black
43120,32,33,Red
43121,9,10,Red
43122,35,36,Black
43123,6,7,Black
43124,28,29,Black
43125,25,26,Red
43126,33,34,Black
43127,1,2,Red
43128,6,7,Black
43129,11,12,Black
43130,24,25,Black
43131,12,13,Red
43132,12,13,Red
43133,25,26,Red
43134,9,10,Red
43135,2,3,Black
43136,22,23,Black
43137,5,6,Red
43138,9,10,Red
43139,15,16,Black
43140,36,37,Red
43141,23,24,Red
43142,26,27,Black
43143,19,20,Red
43144,20,21,Black
43145,17,18,Black
43146,26,27,Black
43147,34,35,Red
43148,8,9,Black
43149,5,6,Red
43150,18,19,Red
43151,31,32,Black
43152,4,5,Black
43153,20,21,Black
43154,23,24,Red
43155,15,16,Black
43156,26,27,Black
43157,20,21,Black
43158,25,26,Red
43159,25,26,Red
43160,19,20,Red
43161,31,32,Black
43162,25,26,Red
43163,23,24,Red
43164,35,36,Black
43165,00,1,Green
43166,21,22,Red
43167,1,2,Red
43168,5,6,Red
43169,21,22,Red
43170,8,9,Black
43171,35,36,Black
43172,21,22,Red
43173,29,30,Black
43174,6,7,Black
43175,31,32,Black
43176,00,1,Green
43177,36,37,Red
43178,00,1,Green
43179,10,11,Black
43180,8,9,Black
43181,27,28,Red
43182,30,31,Red
43183,12,13,Red
43184,8,9,Black
43185,14,15,Red
43186,4,5,Black
43187,16,17,Red
43188,14,15,Red
43189,23,24,Red
43190,30,31,Red
43191,1,2,Red
43192,29,30,Black
43193,33,34,Black
43194,29,30,Black
43195,3,4,Red
43196,34,35,Red
43197,36,37,Red
43198,23,24,Red
43199,17,18,Black
43200,00,1,Green
43201,12,13,Red
43202,36,37,Red
43203,31,32,Black
43204,19,20,Red
43205,10,11,Black
43206,21,22,Red
43207,18,19,Red
43208,26,27,Black
43209,32,33,Red
43210,27,28,Red
43211,20,21,Black
43212,7,8,Red
43213,00,1,Green
43214,10,11,Black
43215,9,10,Red
43216,00,1,Green
43217,00,1,Green
43218,8,9,Black
43219,7,8,Red
43220,30,31,Red
43221,10,11,Black
43222,5,6,Red
43223,16,17,Red
43224,3,4,Red
43225,36,37,Red
43226,16,17,Red
43227,23,24,Red
43228,13,14,Black
43229,5,6,Red
43230,3,4,Red
43231,15,16,Black
43232,35,36,Black
43233,19,20,Red
43234,1,2,Red
43235,2,3,Black
43236,23,24,Red
43237,23,24,Red
43238,13,14,Black
43239,8,9,Black
43240,00,1,Green
43241,23,24,Red
43242,33,34,Black
43243,14,15,Red
43244,27,28,Red
43245,14,15,Red
43246,17,18,Black
43247,6,7,Black
43248,31,32,Black
43249,7,8,Red
43250,35,36,Black
43251,13,14,Black
43252,21,22,Red
43253,35,36,Black
43254,11,12,Black
43255,19,20,Red
43256,19,20,Red
43257,11,12,Black
43258,0,0,Green
43259,15,16,Black
43260,2,3,Black
43261,3,4,Red
43262,9,10,Red
43263,19,20,Red
43264,10,11,Black
43265,27,28,Red
43266,11,12,Black
43267,20,21,Black
43268,31,32,Black
43269,30,31,Red
43270,30,31,Red
43271,29,30,Black
43272,21,22,Red
43273,7,8,Red
43274,11,12,Black
43275,7,8,Red
43276,18,19,Red
43277,29,30,Black
43278,2,3,Black
43279,00,1,Green
43280,18,19,Red
43281,13,14,Black
43282,23,24,Red
43283,25,26,Red
43284,14,15,Red
43285,00,1,Green
43286,9,10,Red
43287,17,18,Black
43288,12,13,Red
43289,20,21,Black
43290,33,34,Black
43291,5,6,Red
43292,32,33,Red
43293,28,29,Black
43294,4,5,Black
43295,12,13,Red
43296,2,3,Black
43297,2,3,Black
43298,24,25,Black
43299,18,19,Red
43300,29,30,Black
43301,32,33,Red
43302,15,16,Black
43303,4,5,Black
43304,32,33,Red
43305,1,2,Red
43306,13,14,Black
43307,21,22,Red
43308,29,30,Black
43309,3,4,Red
43310,12,13,Red
43311,23,24,Red
43312,32,33,Red
43313,36,37,Red
43314,9,10,Red
43315,5,6,Red
43316,31,32,Black
43317,6,7,Black
43318,32,33,Red
43319,36,37,Red
43320,35,36,Black
43321,33,34,Black
43322,12,13,Red
43323,3,4,Red
43324,17,18,Black
43325,1,2,Red
43326,20,21,Black
43327,25,26,Red
43328,7,8,Red
43329,17,18,Black
43330,4,5,Black
43331,24,25,Black
43332,25,26,Red
43333,15,16,Black
43334,26,27,Black
43335,0,0,Green
43336,24,25,Black
43337,35,36,Black
43338,4,5,Black
43339,33,34,Black
43340,14,15,Red
43341,21,22,Red
43342,35,36,Black
43343,22,23,Black
43344,6,7,Black
43345,34,35,Red
43346,19,20,Red
43347,8,9,Black
43348,5,6,Red
43349,22,23,Black
43350,33,34,Black
43351,8,9,Black
43352,17,18,Black
43353,22,23,Black
43354,24,25,Black
43355,21,22,Red
43356,31,32,Black
43357,30,31,Red
43358,7,8,Red
43359,17,18,Black
43360,29,30,Black
43361,10,11,Black
43362,6,7,Black
43363,00,1,Green
43364,22,23,Black
43365,20,21,Black
43366,16,17,Red
43367,9,10,Red
43368,10,11,Black
43369,30,31,Red
43370,9,10,Red
43371,13,14,Black
43372,26,27,Black
43373,19,20,Red
43374,0,0,Green
43375,35,36,Black
43376,00,1,Green
43377,4,5,Black
43378,4,5,Black
43379,2,3,Black
43380,9,10,Red
43381,29,30,Black
43382,20,21,Black
43383,18,19,Red
43384,24,25,Black
43385,3,4,Red
43386,4,5,Black
43387,9,10,Red
43388,30,31,Red
43389,4,5,Black
43390,36,37,Red
43391,17,18,Black
43392,18,19,Red
43393,3,4,Red
43394,32,33,Red
43395,5,6,Red
43396,0,0,Green
43397,23,24,Red
43398,20,21,Black
43399,11,12,Black
43400,36,37,Red
43401,15,16,Black
43402,21,22,Red
43403,9,10,Red
43404,4,5,Black
43405,16,17,Red
43406,30,31,Red
43407,17,18,Black
43408,30,31,Red
43409,24,25,Black
43410,6,7,Black
43411,8,9,Black
43412,21,22,Red
43413,24,25,Black
43414,20,21,Black
43415,1,2,Red
43416,0,0,Green
43417,31,32,Black
43418,11,12,Black
43419,13,14,Black
43420,28,29,Black
43421,11,12,Black
43422,20,21,Black
43423,4,5,Black
43424,5,6,Red
43425,25,26,Red
43426,2,3,Black
43427,5,6,Red
43428,4,5,Black
43429,19,20,Red
43430,3,4,Red
43431,6,7,Black
43432,5,6,Red
43433,27,28,Red
43434,30,31,Red
43435,0,0,Green
43436,9,10,Red
43437,28,29,Black
43438,14,15,Red
43439,26,27,Black
43440,19,20,Red
43441,33,34,Black
43442,18,19,Red
43443,17,18,Black
43444,0,0,Green
43445,20,21,Black
43446,33,34,Black
43447,28,29,Black
43448,18,19,Red
43449,2,3,Black
43450,19,20,Red
43451,10,11,Black
43452,7,8,Red
43453,17,18,Black
43454,11,12,Black
43455,32,33,Red
43456,00,1,Green
43457,12,13,Red
43458,30,31,Red
43459,36,37,Red
43460,20,21,Black
43461,5,6,Red
43462,25,26,Red
43463,31,32,Black
43464,14,15,Red
43465,31,32,Black
43466,24,25,Black
43467,6,7,Black
43468,5,6,Red
43469,21,22,Red
43470,36,37,Red
43471,23,24,Red
43472,22,23,Black
43473,9,10,Red
43474,29,30,Black
43475,33,34,Black
43476,9,10,Red
43477,34,35,Red
43478,6,7,Black
43479,00,1,Green
43480,17,18,Black
43481,29,30,Black
43482,15,16,Black
43483,18,19,Red
43484,10,11,Black
43485,10,11,Black
43486,6,7,Black
43487,29,30,Black
43488,12,13,Red
43489,10,11,Black
43490,7,8,Red
43491,12,13,Red
43492,25,26,Red
43493,0,0,Green
43494,32,33,Red
43495,6,7,Black
43496,4,5,Black
43497,26,27,Black
43498,22,23,Black
43499,17,18,Black
43500,0,0,Green
43501,31,32,Black
43502,15,16,Black
43503,28,29,Black
43504,25,26,Red
43505,1,2,Red
43506,10,11,Black
43507,16,17,Red
43508,20,21,Black
43509,0,0,Green
43510,23,24,Red
43511,33,34,Black
43512,10,11,Black
43513,21,22,Red
43514,24,25,Black
43515,9,10,Red
43516,3,4,Red
43517,28,29,Black
43518,14,15,Red
43519,10,11,Black
43520,21,22,Red
43521,35,36,Black
43522,16,17,Red
43523,33,34,Black
43524,35,36,Black
43525,26,27,Black
43526,29,30,Black
43527,36,37,Red
43528,19,20,Red
43529,14,15,Red
43530,10,11,Black
43531,19,20,Red
43532,24,25,Black
43533,22,23,Black
43534,20,21,Black
43535,6,7,Black
43536,23,24,Red
43537,0,0,Green
43538,2,3,Black
43539,28,29,Black
43540,4,5,Black
43541,30,31,Red
43542,24,25,Black
43543,26,27,Black
43544,00,1,Green
43545,35,36,Black
43546,4,5,Black
43547,23,24,Red
43548,14,15,Red
43549,8,9,Black
43550,31,32,Black
43551,3,4,Red
43552,25,26,Red
43553,31,32,Black
43554,15,16,Black
43555,23,24,Red
43556,36,37,Red
43557,16,17,Red
43558,13,14,Black
43559,13,14,Black
43560,27,28,Red
43561,8,9,Black
43562,35,36,Black
43563,13,14,Black
43564,9,10,Red
43565,25,26,Red
43566,2,3,Black
43567,10,11,Black
43568,3,4,Red
43569,1,2,Red
43570,27,28,Red
43571,19,20,Red
43572,30,31,Red
43573,34,35,Red
43574,31,32,Black
43575,35,36,Black
43576,7,8,Red
43577,0,0,Green
43578,30,31,Red
43579,1,2,Red
43580,13,14,Black
43581,33,34,Black
43582,0,0,Green
43583,26,27,Black
43584,33,34,Black
43585,31,32,Black
43586,13,14,Black
43587,20,21,Black
43588,10,11,Black
43589,30,31,Red
43590,3,4,Red
43591,15,16,Black
43592,0,0,Green
43593,33,34,Black
43594,5,6,Red
43595,28,29,Black
43596,33,34,Black
43597,31,32,Black
43598,31,32,Black
43599,8,9,Black
43600,4,5,Black
43601,6,7,Black
43602,6,7,Black
43603,11,12,Black
43604,25,26,Red
43605,19,20,Red
43606,31,32,Black
43607,30,31,Red
43608,0,0,Green
43609,11,12,Black
43610,18,19,Red
43611,7,8,Red
43612,17,18,Black
43613,17,18,Black
43614,21,22,Red
43615,13,14,Black
43616,8,9,Black
43617,17,18,Black
43618,4,5,Black
43619,29,30,Black
43620,13,14,Black
43621,22,23,Black
43622,26,27,Black
43623,27,28,Red
43624,9,10,Red
43625,16,17,Red
43626,0,0,Green
43627,36,37,Red
43628,20,21,Black
43629,13,14,Black
43630,10,11,Black
43631,8,9,Black
43632,1,2,Red
43633,17,18,Black
43634,25,26,Red
43635,10,11,Black
43636,11,12,Black
43637,24,25,Black
43638,35,36,Black
43639,27,28,Red
43640,30,31,Red
43641,17,18,Black
43642,20,21,Black
43643,27,28,Red
43644,6,7,Black
43645,20,21,Black
43646,24,25,Black
43647,9,10,Red
43648,33,34,Black
43649,21,22,Red
43650,1,2,Red
43651,26,27,Black
43652,30,31,Red
43653,27,28,Red
43654,14,15,Red
43655,00,1,Green
43656,20,21,Black
43657,35,36,Black
43658,15,16,Black
43659,7,8,Red
43660,34,35,Red
43661,28,29,Black
43662,6,7,Black
43663,3,4,Red
43664,2,3,Black
43665,3,4,Red
43666,28,29,Black
43667,30,31,Red
43668,31,32,Black
43669,12,13,Red
43670,21,22,Red
43671,4,5,Black
43672,17,18,Black
43673,16,17,Red
43674,17,18,Black
43675,19,20,Red
43676,19,20,Red
43677,29,30,Black
43678,8,9,Black
43679,31,32,Black
43680,23,24,Red
43681,36,37,Red
43682,9,10,Red
43683,34,35,Red
43684,18,19,Red
43685,18,19,Red
43686,7,8,Red
43687,17,18,Black
43688,24,25,Black
43689,34,35,Red
43690,11,12,Black
43691,24,25,Black
43692,25,26,Red
43693,35,36,Black
43694,16,17,Red
43695,30,31,Red
43696,26,27,Black
43697,9,10,Red
43698,33,34,Black
43699,0,0,Green
43700,36,37,Red
43701,00,1,Green
43702,29,30,Black
43703,31,32,Black
43704,14,15,Red
43705,4,5,Black
43706,20,21,Black
43707,21,22,Red
43708,9,10,Red
43709,7,8,Red
43710,21,22,Red
43711,26,27,Black
43712,33,34,Black
43713,2,3,Black
43714,3,4,Red
43715,9,10,Red
43716,1,2,Red
43717,16,17,Red
43718,31,32,Black
43719,36,37,Red
43720,28,29,Black
43721,6,7,Black
43722,7,8,Red
43723,35,36,Black
43724,6,7,Black
43725,0,0,Green
43726,13,14,Black
43727,29,30,Black
43728,23,24,Red
43729,12,13,Red
43730,13,14,Black
43731,24,25,Black
43732,00,1,Green
43733,36,37,Red
43734,8,9,Black
43735,23,24,Red
43736,16,17,Red
43737,30,31,Red
43738,11,12,Black
43739,23,24,Red
43740,6,7,Black
43741,6,7,Black
43742,33,34,Black
43743,20,21,Black
43744,25,26,Red
43745,1,2,Red
43746,21,22,Red
43747,35,36,Black
43748,27,28,Red
43749,27,28,Red
43750,4,5,Black
43751,14,15,Red
43752,20,21,Black
43753,22,23,Black
43754,15,16,Black
43755,11,12,Black
43756,28,29,Black
43757,29,30,Black
43758,13,14,Black
43759,36,37,Red
43760,34,35,Red
43761,23,24,Red
43762,7,8,Red
43763,28,29,Black
43764,18,19,Red
43765,17,18,Black
43766,25,26,Red
43767,23,24,Red
43768,00,1,Green
43769,33,34,Black
43770,1,2,Red
43771,34,35,Red
43772,7,8,Red
43773,26,27,Black
43774,13,14,Black
43775,14,15,Red
43776,28,29,Black
43777,30,31,Red
43778,6,7,Black
43779,24,25,Black
43780,34,35,Red
43781,32,33,Red
43782,33,34,Black
43783,16,17,Red
43784,6,7,Black
43785,21,22,Red
43786,10,11,Black
43787,17,18,Black
43788,5,6,Red
43789,23,24,Red
43790,7,8,Red
43791,00,1,Green
43792,23,24,Red
43793,22,23,Black
43794,9,10,Red
43795,34,35,Red
43796,26,27,Black
43797,34,35,Red
43798,26,27,Black
43799,33,34,Black
43800,4,5,Black
43801,23,24,Red
43802,13,14,Black
43803,21,22,Red
43804,00,1,Green
43805,33,34,Black
43806,5,6,Red
43807,13,14,Black
43808,29,30,Black
43809,13,14,Black
43810,35,36,Black
43811,14,15,Red
43812,32,33,Red
43813,13,14,Black
43814,33,34,Black
43815,25,26,Red
43816,17,18,Black
43817,6,7,Black
43818,32,33,Red
43819,13,14,Black
43820,28,29,Black
43821,36,37,Red
43822,13,14,Black
43823,11,12,Black
43824,15,16,Black
43825,21,22,Red
43826,4,5,Black
43827,29,30,Black
43828,33,34,Black
43829,25,26,Red
43830,22,23,Black
43831,28,29,Black
43832,31,32,Black
43833,14,15,Red
43834,26,27,Black
43835,33,34,Black
43836,24,25,Black
43837,36,37,Red
43838,23,24,Red
43839,35,36,Black
43840,13,14,Black
43841,31,32,Black
43842,9,10,Red
43843,23,24,Red
43844,32,33,Red
43845,33,34,Black
43846,29,30,Black
43847,4,5,Black
43848,19,20,Red
43849,17,18,Black
43850,0,0,Green
43851,30,31,Red
43852,32,33,Red
43853,17,18,Black
43854,28,29,Black
43855,14,15,Red
43856,2,3,Black
43857,17,18,Black
43858,15,16,Black
43859,29,30,Black
43860,22,23,Black
43861,0,0,Green
43862,1,2,Red
43863,12,13,Red
43864,30,31,Red
43865,0,0,Green
43866,27,28,Red
43867,24,25,Black
43868,29,30,Black
43869,15,16,Black
43870,32,33,Red
43871,9,10,Red
43872,33,34,Black
43873,15,16,Black
43874,11,12,Black
43875,33,34,Black
43876,5,6,Red
43877,7,8,Red
43878,26,27,Black
43879,35,36,Black
43880,4,5,Black
43881,21,22,Red
43882,10,11,Black
43883,35,36,Black
43884,34,35,Red
43885,33,34,Black
43886,14,15,Red
43887,0,0,Green
43888,33,34,Black
43889,31,32,Black
43890,13,14,Black
43891,28,29,Black
43892,32,33,Red
43893,25,26,Red
43894,0,0,Green
43895,9,10,Red
43896,1,2,Red
43897,6,7,Black
43898,27,28,Red
43899,17,18,Black
43900,20,21,Black
43901,21,22,Red
43902,34,35,Red
43903,16,17,Red
43904,33,34,Black
43905,18,19,Red
43906,0,0,Green
43907,27,28,Red
43908,22,23,Black
43909,5,6,Red
43910,13,14,Black
43911,31,32,Black
43912,29,30,Black
43913,00,1,Green
43914,14,15,Red
43915,23,24,Red
43916,10,11,Black
43917,12,13,Red
43918,16,17,Red
43919,11,12,Black
43920,17,18,Black
43921,00,1,Green
43922,12,13,Red
43923,17,18,Black
43924,26,27,Black
43925,19,20,Red
43926,27,28,Red
43927,25,26,Red
43928,21,22,Red
43929,29,30,Black
43930,15,16,Black
43931,19,20,Red
43932,21,22,Red
43933,20,21,Black
43934,00,1,Green
43935,1,2,Red
43936,21,22,Red
43937,25,26,Red
43938,33,34,Black
43939,21,22,Red
43940,12,13,Red
43941,16,17,Red
43942,0,0,Green
43943,14,15,Red
43944,6,7,Black
43945,31,32,Black
43946,33,34,Black
43947,29,30,Black
43948,29,30,Black
43949,28,29,Black
43950,32,33,Red
43951,9,10,Red
43952,5,6,Red
43953,20,21,Black
43954,36,37,Red
43955,17,18,Black
43956,22,23,Black
43957,17,18,Black
43958,19,20,Red
43959,0,0,Green
43960,36,37,Red
43961,25,26,Red
43962,21,22,Red
43963,15,16,Black
43964,20,21,Black
43965,8,9,Black
43966,3,4,Red
43967,36,37,Red
43968,24,25,Black
43969,00,1,Green
43970,17,18,Black
43971,3,4,Red
43972,27,28,Red
43973,17,18,Black
43974,15,16,Black
43975,19,20,Red
43976,27,28,Red
43977,30,31,Red
43978,10,11,Black
43979,21,22,Red
43980,9,10,Red
43981,4,5,Black
43982,31,32,Black
43983,25,26,Red
43984,34,35,Red
43985,35,36,Black
43986,2,3,Black
43987,35,36,Black
43988,14,15,Red
43989,6,7,Black
43990,5,6,Red
43991,23,24,Red
43992,26,27,Black
43993,22,23,Black
43994,15,16,Black
43995,9,10,Red
43996,8,9,Black
43997,25,26,Red
43998,17,18,Black
43999,22,23,Black
44000,12,13,Red
44001,18,19,Red
44002,28,29,Black
44003,11,12,Black
44004,2,3,Black
44005,17,18,Black
44006,32,33,Red
44007,19,20,Red
44008,0,0,Green
44009,20,21,Black
44010,35,36,Black
44011,12,13,Red
44012,00,1,Green
44013,6,7,Black
44014,1,2,Red
44015,21,22,Red
44016,18,19,Red
44017,13,14,Black
44018,31,32,Black
44019,35,36,Black
44020,1,2,Red
44021,16,17,Red
44022,18,19,Red
44023,8,9,Black
44024,31,32,Black
44025,13,14,Black
44026,17,18,Black
44027,19,20,Red
44028,12,13,Red
44029,29,30,Black
44030,36,37,Red
44031,5,6,Red
44032,00,1,Green
44033,8,9,Black
44034,23,24,Red
44035,6,7,Black
44036,34,35,Red
44037,21,22,Red
44038,25,26,Red
44039,22,23,Black
44040,19,20,Red
44041,32,33,Red
44042,7,8,Red
44043,32,33,Red
44044,5,6,Red
44045,26,27,Black
44046,17,18,Black
44047,21,22,Red
44048,21,22,Red
44049,4,5,Black
44050,9,10,Red
44051,28,29,Black
44052,18,19,Red
44053,36,37,Red
44054,17,18,Black
44055,17,18,Black
44056,21,22,Red
44057,18,19,Red
44058,23,24,Red
44059,9,10,Red
44060,6,7,Black
44061,16,17,Red
44062,32,33,Red
44063,9,10,Red
44064,24,25,Black
44065,00,1,Green
44066,11,12,Black
44067,11,12,Black
44068,16,17,Red
44069,30,31,Red
44070,5,6,Red
44071,34,35,Red
44072,27,28,Red
44073,16,17,Red
44074,12,13,Red
44075,10,11,Black
44076,36,37,Red
44077,27,28,Red
44078,22,23,Black
44079,28,29,Black
44080,32,33,Red
44081,31,32,Black
44082,31,32,Black
44083,24,25,Black
44084,32,33,Red
44085,00,1,Green
44086,0,0,Green
44087,33,34,Black
44088,36,37,Red
44089,22,23,Black
44090,5,6,Red
44091,33,34,Black
44092,36,37,Red
44093,28,29,Black
44094,17,18,Black
44095,34,35,Red
44096,10,11,Black
44097,15,16,Black
44098,32,33,Red
44099,8,9,Black
44100,5,6,Red
44101,0,0,Green
44102,7,8,Red
44103,36,37,Red
44104,14,15,Red
44105,25,26,Red
44106,4,5,Black
44107,24,25,Black
44108,1,2,Red
44109,3,4,Red
44110,33,34,Black
44111,27,28,Red
44112,30,31,Red
44113,36,37,Red
44114,19,20,Red
44115,36,37,Red
44116,10,11,Black
44117,4,5,Black
44118,32,33,Red
44119,15,16,Black
44120,6,7,Black
44121,27,28,Red
44122,8,9,Black
44123,26,27,Black
44124,00,1,Green
44125,8,9,Black
44126,12,13,Red
44127,34,35,Red
44128,34,35,Red
44129,18,19,Red
44130,23,24,Red
44131,33,34,Black
44132,0,0,Green
44133,22,23,Black
44134,17,18,Black
44135,25,26,Red
44136,10,11,Black
44137,5,6,Red
44138,0,0,Green
44139,3,4,Red
44140,0,0,Green
44141,0,0,Green
44142,14,15,Red
44143,0,0,Green
44144,17,18,Black
44145,35,36,Black
44146,28,29,Black
44147,19,20,Red
44148,21,22,Red
44149,1,2,Red
44150,4,5,Black
44151,6,7,Black
44152,23,24,Red
44153,19,20,Red
44154,30,31,Red
44155,4,5,Black
44156,23,24,Red
44157,21,22,Red
44158,0,0,Green
44159,35,36,Black
44160,33,34,Black
44161,0,0,Green
44162,26,27,Black
44163,10,11,Black
44164,31,32,Black
44165,6,7,Black
44166,22,23,Black
44167,10,11,Black
44168,36,37,Red
44169,25,26,Red
44170,6,7,Black
44171,30,31,Red
44172,20,21,Black
44173,13,14,Black
44174,18,19,Red
44175,7,8,Red
44176,18,19,Red
44177,34,35,Red
44178,6,7,Black
44179,28,29,Black
44180,28,29,Black
44181,15,16,Black
44182,27,28,Red
44183,35,36,Black
44184,5,6,Red
44185,11,12,Black
44186,11,12,Black
44187,6,7,Black
44188,00,1,Green
44189,25,26,Red
44190,9,10,Red
44191,18,19,Red
44192,15,16,Black
44193,0,0,Green
44194,30,31,Red
44195,2,3,Black
44196,14,15,Red
44197,3,4,Red
44198,9,10,Red
44199,16,17,Red
44200,15,16,Black
44201,24,25,Black
44202,20,21,Black
44203,26,27,Black
44204,8,9,Black
44205,2,3,Black
44206,36,37,Red
44207,3,4,Red
44208,21,22,Red
44209,15,16,Black
44210,36,37,Red
44211,14,15,Red
44212,4,5,Black
44213,00,1,Green
44214,25,26,Red
44215,16,17,Red
44216,00,1,Green
44217,29,30,Black
44218,11,12,Black
44219,14,15,Red
44220,21,22,Red
44221,0,0,Green
44222,8,9,Black
44223,5,6,Red
44224,4,5,Black
44225,4,5,Black
44226,18,19,Red
44227,33,34,Black
44228,7,8,Red
44229,11,12,Black
44230,16,17,Red
44231,3,4,Red
44232,3,4,Red
44233,14,15,Red
44234,25,26,Red
44235,34,35,Red
44236,27,28,Red
44237,4,5,Black
44238,34,35,Red
44239,15,16,Black
44240,31,32,Black
44241,12,13,Red
44242,0,0,Green
44243,18,19,Red
44244,26,27,Black
44245,00,1,Green
44246,8,9,Black
44247,27,28,Red
44248,23,24,Red
44249,28,29,Black
44250,10,11,Black
44251,14,15,Red
44252,16,17,Red
44253,26,27,Black
44254,15,16,Black
44255,23,24,Red
44256,16,17,Red
44257,18,19,Red
44258,18,19,Red
44259,10,11,Black
44260,34,35,Red
44261,27,28,Red
44262,12,13,Red
44263,33,34,Black
44264,29,30,Black
44265,2,3,Black
44266,33,34,Black
44267,8,9,Black
44268,18,19,Red
44269,9,10,Red
44270,27,28,Red
44271,16,17,Red
44272,21,22,Red
44273,19,20,Red
44274,13,14,Black
44275,12,13,Red
44276,3,4,Red
44277,5,6,Red
44278,6,7,Black
44279,29,30,Black
44280,00,1,Green
44281,30,31,Red
44282,34,35,Red
44283,3,4,Red
44284,4,5,Black
44285,1,2,Red
44286,30,31,Red
44287,24,25,Black
44288,21,22,Red
44289,1,2,Red
44290,14,15,Red
44291,20,21,Black
44292,29,30,Black
44293,8,9,Black
44294,14,15,Red
44295,26,27,Black
44296,00,1,Green
44297,9,10,Red
44298,13,14,Black
44299,32,33,Red
44300,5,6,Red
44301,7,8,Red
44302,6,7,Black
44303,24,25,Black
44304,32,33,Red
44305,0,0,Green
44306,28,29,Black
44307,00,1,Green
44308,13,14,Black
44309,14,15,Red
44310,25,26,Red
44311,24,25,Black
44312,15,16,Black
44313,19,20,Red
44314,13,14,Black
44315,1,2,Red
44316,21,22,Red
44317,24,25,Black
44318,11,12,Black
44319,23,24,Red
44320,14,15,Red
44321,24,25,Black
44322,13,14,Black
44323,7,8,Red
44324,36,37,Red
44325,34,35,Red
44326,21,22,Red
44327,3,4,Red
44328,2,3,Black
44329,18,19,Red
44330,6,7,Black
44331,7,8,Red
44332,28,29,Black
44333,4,5,Black
44334,34,35,Red
44335,29,30,Black
44336,34,35,Red
44337,14,15,Red
44338,2,3,Black
44339,8,9,Black
44340,4,5,Black
44341,28,29,Black
44342,5,6,Red
44343,9,10,Red
44344,19,20,Red
44345,7,8,Red
44346,16,17,Red
44347,27,28,Red
44348,6,7,Black
44349,36,37,Red
44350,15,16,Black
44351,4,5,Black
44352,5,6,Red
44353,21,22,Red
44354,29,30,Black
44355,32,33,Red
44356,23,24,Red
44357,22,23,Black
44358,18,19,Red
44359,26,27,Black
44360,1,2,Red
44361,10,11,Black
44362,23,24,Red
44363,27,28,Red
44364,31,32,Black
44365,7,8,Red
44366,7,8,Red
44367,26,27,Black
44368,4,5,Black
44369,4,5,Black
44370,8,9,Black
44371,30,31,Red
44372,27,28,Red
44373,34,35,Red
44374,36,37,Red
44375,8,9,Black
44376,23,24,Red
44377,29,30,Black
44378,33,34,Black
44379,33,34,Black
44380,34,35,Red
44381,0,0,Green
44382,27,28,Red
44383,6,7,Black
44384,4,5,Black
44385,34,35,Red
44386,4,5,Black
44387,35,36,Black
44388,19,20,Red
44389,6,7,Black
44390,21,22,Red
44391,30,31,Red
44392,23,24,Red
44393,4,5,Black
44394,3,4,Red
44395,7,8,Red
44396,8,9,Black
44397,5,6,Red
44398,27,28,Red
44399,7,8,Red
44400,27,28,Red
44401,9,10,Red
44402,10,11,Black
44403,0,0,Green
44404,21,22,Red
44405,5,6,Red
44406,17,18,Black
44407,00,1,Green
44408,5,6,Red
44409,9,10,Red
44410,23,24,Red
44411,16,17,Red
44412,24,25,Black
44413,31,32,Black
44414,9,10,Red
44415,35,36,Black
