Round,Winning Number,Winning Index,Color
2895,31,32,Black
2896,7,8,Red
2897,8,9,Black
2898,16,17,Red
2899,14,15,Red
2900,15,16,Black
2901,10,11,Black
2902,22,23,Black
2903,10,11,Black
2904,35,36,Black
2905,7,8,Red
2906,2,3,Black
2907,25,26,Red
2908,20,21,Black
2909,14,15,Red
2910,27,28,Red
2911,33,34,Black
2912,0,0,Green
2913,34,35,Red
2914,29,30,Black
2915,26,27,Black
2916,32,33,Red
2917,0,0,Green
2918,24,25,Black
2919,36,37,Red
2920,31,32,Black
2921,22,23,Black
2922,29,30,Black
2923,9,10,Red
2924,6,7,Black
2925,6,7,Black
2926,25,26,Red
2927,0,0,Green
2928,31,32,Black
2929,12,13,Red
2930,17,18,Black
2931,15,16,Black
2932,32,33,Red
2933,29,30,Black
2934,20,21,Black
2935,34,35,Red
2936,13,14,Black
2937,1,2,Red
2938,27,28,Red
2939,32,33,Red
2940,36,37,Red
2941,14,15,Red
2942,16,17,Red
2943,9,10,Red
2944,0,0,Green
2945,36,37,Red
2946,26,27,Black
2947,32,33,Red
2948,12,13,Red
2949,34,35,Red
2950,10,11,Black
2951,25,26,Red
2952,4,5,Black
2953,2,3,Black
2954,00,1,Green
2955,2,3,Black
2956,15,16,Black
2957,8,9,Black
2958,12,13,Red
2959,22,23,Black
2960,35,36,Black
2961,7,8,Red
2962,24,25,Black
2963,1,2,Red
2964,13,14,Black
2965,21,22,Red
2966,8,9,Black
2967,0,0,Green
2968,27,28,Red
2969,28,29,Black
2970,28,29,Black
2971,3,4,Red
2972,23,24,Red
2973,28,29,Black
2974,19,20,Red
2975,30,31,Red
2976,21,22,Red
2977,7,8,Red
2978,8,9,Black
2979,21,22,Red
2980,00,1,Green
2981,34,35,Red
2982,23,24,Red
2983,23,24,Red
2984,14,15,Red
2985,0,0,Green
2986,4,5,Black
2987,36,37,Red
2988,36,37,Red
2989,25,26,Red
2990,29,30,Black
2991,30,31,Red
2992,36,37,Red
2993,31,32,Black
2994,00,1,Green
2995,2,3,Black
2996,34,35,Red
2997,32,33,Red
2998,25,26,Red
2999,17,18,Black
3000,25,26,Red
3001,6,7,Black
3002,9,10,Red
3003,0,0,Green
3004,9,10,Red
3005,23,24,Red
3006,1,2,Red
3007,00,1,Green
3008,35,36,Black
3009,3,4,Red
3010,1,2,Red
3011,24,25,Black
3012,28,29,Black
3013,21,22,Red
3014,19,20,Red
3015,30,31,Red
3016,32,33,Red
3017,30,31,Red
3018,25,26,Red
3019,26,27,Black
3020,19,20,Red
3021,2,3,Black
3022,24,25,Black
3023,10,11,Black
3024,13,14,Black
3025,32,33,Red
3026,19,20,Red
3027,16,17,Red
3028,7,8,Red
3029,10,11,Black
3030,7,8,Red
3031,36,37,Red
3032,18,19,Red
3033,10,11,Black
3034,8,9,Black
3035,11,12,Black
3036,13,14,Black
3037,6,7,Black
3038,18,19,Red
3039,31,32,Black
3040,23,24,Red
3041,23,24,Red
3042,23,24,Red
3043,26,27,Black
3044,2,3,Black
3045,15,16,Black
3046,00,1,Green
3047,11,12,Black
3048,8,9,Black
3049,29,30,Black
3050,18,19,Red
3051,24,25,Black
3052,33,34,Black
3053,7,8,Red
3054,9,10,Red
3055,00,1,Green
3056,26,27,Black
3057,12,13,Red
3058,33,34,Black
3059,32,33,Red
3060,1,2,Red
3061,3,4,Red
3062,11,12,Black
3063,2,3,Black
3064,34,35,Red
3065,16,17,Red
3066,27,28,Red
3067,33,34,Black
3068,28,29,Black
3069,13,14,Black
3070,21,22,Red
3071,25,26,Red
3072,15,16,Black
3073,36,37,Red
3074,29,30,Black
3075,23,24,Red
3076,18,19,Red
3077,13,14,Black
3078,21,22,Red
3079,27,28,Red
3080,0,0,Green
3081,7,8,Red
3082,11,12,Black
3083,23,24,Red
3084,29,30,Black
3085,1,2,Red
3086,25,26,Red
3087,32,33,Red
3088,11,12,Black
3089,16,17,Red
3090,35,36,Black
3091,13,14,Black
3092,10,11,Black
3093,21,22,Red
3094,11,12,Black
3095,17,18,Black
3096,14,15,Red
3097,20,21,Black
3098,26,27,Black
3099,28,29,Black
3100,0,0,Green
3101,36,37,Red
3102,36,37,Red
3103,5,6,Red
3104,14,15,Red
3105,6,7,Black
3106,1,2,Red
3107,22,23,Black
3108,4,5,Black
3109,2,3,Black
3110,8,9,Black
3111,23,24,Red
3112,33,34,Black
3113,27,28,Red
3114,19,20,Red
3115,18,19,Red
3116,16,17,Red
3117,3,4,Red
3118,7,8,Red
3119,13,14,Black
3120,32,33,Red
3121,28,29,Black
3122,36,37,Red
3123,9,10,Red
3124,2,3,Black
3125,5,6,Red
3126,7,8,Red
3127,17,18,Black
3128,15,16,Black
3129,12,13,Red
3130,27,28,Red
3131,5,6,Red
3132,13,14,Black
3133,35,36,Black
3134,6,7,Black
3135,34,35,Red
3136,23,24,Red
3137,26,27,Black
3138,31,32,Black
3139,32,33,Red
3140,26,27,Black
3141,21,22,Red
3142,31,32,Black
3143,19,20,Red
3144,22,23,Black
3145,11,12,Black
3146,19,20,Red
3147,16,17,Red
3148,27,28,Red
3149,22,23,Black
3150,20,21,Black
3151,25,26,Red
3152,25,26,Red
3153,7,8,Red
3154,19,20,Red
3155,10,11,Black
3156,6,7,Black
3157,1,2,Red
3158,15,16,Black
3159,9,10,Red
3160,32,33,Red
3161,15,16,Black
3162,4,5,Black
3163,17,18,Black
3164,19,20,Red
3165,31,32,Black
3166,33,34,Black
3167,10,11,Black
3168,9,10,Red
3169,12,13,Red
3170,11,12,Black
3171,31,32,Black
3172,19,20,Red
3173,8,9,Black
3174,9,10,Red
3175,27,28,Red
3176,32,33,Red
3177,15,16,Black
3178,19,20,Red
3179,36,37,Red
3180,0,0,Green
3181,24,25,Black
3182,29,30,Black
3183,00,1,Green
3184,33,34,Black
3185,27,28,Red
3186,20,21,Black
3187,4,5,Black
3188,3,4,Red
3189,1,2,Red
3190,34,35,Red
3191,1,2,Red
3192,35,36,Black
3193,20,21,Black
3194,17,18,Black
3195,9,10,Red
3196,2,3,Black
3197,11,12,Black
3198,31,32,Black
3199,27,28,Red
3200,23,24,Red
3201,19,20,Red
3202,2,3,Black
3203,26,27,Black
3204,19,20,Red
3205,14,15,Red
3206,21,22,Red
3207,2,3,Black
3208,1,2,Red
3209,3,4,Red
3210,10,11,Black
3211,7,8,Red
3212,27,28,Red
3213,9,10,Red
3214,8,9,Black
3215,11,12,Black
3216,0,0,Green
3217,21,22,Red
3218,6,7,Black
3219,33,34,Black
3220,3,4,Red
3221,36,37,Red
3222,25,26,Red
3223,16,17,Red
3224,19,20,Red
3225,17,18,Black
3226,0,0,Green
3227,22,23,Black
3228,20,21,Black
3229,21,22,Red
3230,14,15,Red
3231,34,35,Red
3232,6,7,Black
3233,8,9,Black
3234,13,14,Black
3235,16,17,Red
3236,26,27,Black
3237,4,5,Black
3238,30,31,Red
3239,29,30,Black
3240,8,9,Black
3241,30,31,Red
3242,35,36,Black
3243,15,16,Black
3244,31,32,Black
3245,21,22,Red
3246,7,8,Red
3247,26,27,Black
3248,26,27,Black
3249,18,19,Red
3250,33,34,Black
3251,32,33,Red
3252,5,6,Red
3253,31,32,Black
3254,34,35,Red
3255,3,4,Red
3256,31,32,Black
3257,25,26,Red
3258,31,32,Black
3259,3,4,Red
3260,1,2,Red
3261,22,23,Black
3262,12,13,Red
3263,14,15,Red
3264,20,21,Black
3265,27,28,Red
3266,25,26,Red
3267,28,29,Black
3268,14,15,Red
3269,29,30,Black
3270,14,15,Red
3271,30,31,Red
3272,0,0,Green
3273,32,33,Red
3274,25,26,Red
3275,15,16,Black
3276,9,10,Red
3277,35,36,Black
3278,5,6,Red
3279,20,21,Black
3280,13,14,Black
3281,35,36,Black
3282,32,33,Red
3283,14,15,Red
3284,36,37,Red
3285,0,0,Green
3286,32,33,Red
3287,13,14,Black
3288,24,25,Black
3289,27,28,Red
3290,36,37,Red
3291,8,9,Black
3292,34,35,Red
3293,7,8,Red
3294,7,8,Red
3295,27,28,Red
3296,11,12,Black
3297,20,21,Black
3298,8,9,Black
3299,25,26,Red
3300,22,23,Black
3301,6,7,Black
3302,6,7,Black
3303,23,24,Red
3304,12,13,Red
3305,25,26,Red
3306,20,21,Black
3307,14,15,Red
3308,17,18,Black
3309,15,16,Black
3310,4,5,Black
3311,12,13,Red
3312,17,18,Black
3313,6,7,Black
3314,12,13,Red
3315,14,15,Red
3316,27,28,Red
3317,00,1,Green
3318,31,32,Black
3319,1,2,Red
3320,00,1,Green
3321,27,28,Red
3322,29,30,Black
3323,3,4,Red
3324,29,30,Black
3325,11,12,Black
3326,22,23,Black
3327,26,27,Black
3328,17,18,Black
3329,31,32,Black
3330,10,11,Black
3331,8,9,Black
3332,27,28,Red
3333,28,29,Black
3334,13,14,Black
3335,29,30,Black
3336,8,9,Black
3337,27,28,Red
3338,00,1,Green
3339,12,13,Red
3340,22,23,Black
3341,17,18,Black
3342,18,19,Red
3343,12,13,Red
3344,9,10,Red
3345,16,17,Red
3346,25,26,Red
3347,9,10,Red
3348,36,37,Red
3349,14,15,Red
3350,10,11,Black
3351,4,5,Black
3352,36,37,Red
3353,24,25,Black
3354,9,10,Red
3355,22,23,Black
3356,9,10,Red
3357,25,26,Red
3358,12,13,Red
3359,5,6,Red
3360,29,30,Black
3361,18,19,Red
3362,12,13,Red
3363,33,34,Black
3364,5,6,Red
3365,16,17,Red
3366,0,0,Green
3367,29,30,Black
3368,18,19,Red
3369,36,37,Red
3370,32,33,Red
3371,28,29,Black
3372,9,10,Red
3373,30,31,Red
3374,28,29,Black
3375,22,23,Black
3376,23,24,Red
3377,4,5,Black
3378,11,12,Black
3379,1,2,Red
3380,1,2,Red
3381,10,11,Black
3382,23,24,Red
3383,4,5,Black
3384,6,7,Black
3385,00,1,Green
3386,19,20,Red
3387,34,35,Red
3388,9,10,Red
3389,34,35,Red
3390,16,17,Red
3391,25,26,Red
3392,36,37,Red
3393,16,17,Red
3394,32,33,Red
3395,17,18,Black
3396,24,25,Black
3397,34,35,Red
3398,19,20,Red
3399,17,18,Black
3400,20,21,Black
3401,10,11,Black
3402,24,25,Black
3403,25,26,Red
3404,1,2,Red
3405,17,18,Black
3406,26,27,Black
3407,23,24,Red
3408,12,13,Red
3409,30,31,Red
3410,16,17,Red
3411,0,0,Green
3412,0,0,Green
3413,10,11,Black
3414,34,35,Red
3415,24,25,Black
3416,2,3,Black
3417,26,27,Black
3418,5,6,Red
3419,22,23,Black
3420,30,31,Red
3421,24,25,Black
3422,0,0,Green
3423,10,11,Black
3424,31,32,Black
3425,25,26,Red
3426,22,23,Black
3427,5,6,Red
3428,0,0,Green
3429,7,8,Red
3430,3,4,Red
3431,9,10,Red
3432,16,17,Red
3433,17,18,Black
3434,27,28,Red
3435,3,4,Red
3436,16,17,Red
3437,7,8,Red
3438,14,15,Red
3439,8,9,Black
3440,14,15,Red
3441,2,3,Black
3442,31,32,Black
3443,27,28,Red
3444,23,24,Red
3445,31,32,Black
3446,30,31,Red
3447,36,37,Red
3448,24,25,Black
3449,31,32,Black
3450,19,20,Red
3451,9,10,Red
3452,27,28,Red
3453,32,33,Red
3454,31,32,Black
3455,20,21,Black
3456,8,9,Black
3457,00,1,Green
3458,2,3,Black
3459,31,32,Black
3460,9,10,Red
3461,23,24,Red
3462,13,14,Black
3463,30,31,Red
3464,22,23,Black
3465,9,10,Red
3466,35,36,Black
3467,36,37,Red
3468,13,14,Black
3469,28,29,Black
3470,15,16,Black
3471,12,13,Red
3472,19,20,Red
3473,13,14,Black
3474,31,32,Black
3475,16,17,Red
3476,35,36,Black
3477,27,28,Red
3478,23,24,Red
3479,36,37,Red
3480,13,14,Black
3481,19,20,Red
3482,00,1,Green
3483,31,32,Black
3484,2,3,Black
3485,25,26,Red
3486,4,5,Black
3487,00,1,Green
3488,2,3,Black
3489,32,33,Red
3490,33,34,Black
3491,5,6,Red
3492,12,13,Red
3493,11,12,Black
3494,0,0,Green
3495,25,26,Red
3496,3,4,Red
3497,5,6,Red
3498,25,26,Red
3499,10,11,Black
3500,26,27,Black
3501,12,13,Red
3502,8,9,Black
3503,20,21,Black
3504,34,35,Red
3505,19,20,Red
3506,13,14,Black
3507,26,27,Black
3508,24,25,Black
3509,2,3,Black
3510,19,20,Red
3511,28,29,Black
3512,5,6,Red
3513,27,28,Red
3514,7,8,Red
3515,1,2,Red
3516,20,21,Black
3517,1,2,Red
3518,36,37,Red
3519,8,9,Black
3520,29,30,Black
3521,31,32,Black
3522,4,5,Black
3523,21,22,Red
3524,29,30,Black
3525,26,27,Black
3526,0,0,Green
3527,23,24,Red
3528,17,18,Black
3529,33,34,Black
3530,12,13,Red
3531,15,16,Black
3532,5,6,Red
3533,28,29,Black
3534,10,11,Black
3535,22,23,Black
3536,28,29,Black
3537,26,27,Black
3538,23,24,Red
3539,5,6,Red
3540,9,10,Red
3541,21,22,Red
3542,12,13,Red
3543,33,34,Black
3544,4,5,Black
3545,25,26,Red
3546,22,23,Black
3547,14,15,Red
3548,16,17,Red
3549,8,9,Black
3550,3,4,Red
3551,5,6,Red
3552,2,3,Black
3553,15,16,Black
3554,12,13,Red
3555,29,30,Black
3556,0,0,Green
3557,17,18,Black
3558,16,17,Red
3559,17,18,Black
3560,29,30,Black
3561,20,21,Black
3562,1,2,Red
3563,35,36,Black
3564,8,9,Black
3565,18,19,Red
3566,5,6,Red
3567,21,22,Red
3568,22,23,Black
3569,19,20,Red
3570,25,26,Red
3571,16,17,Red
3572,13,14,Black
3573,36,37,Red
3574,00,1,Green
3575,23,24,Red
3576,3,4,Red
3577,8,9,Black
3578,5,6,Red
3579,31,32,Black
3580,00,1,Green
3581,27,28,Red
3582,30,31,Red
3583,12,13,Red
3584,17,18,Black
3585,7,8,Red
3586,4,5,Black
3587,26,27,Black
3588,34,35,Red
3589,25,26,Red
3590,22,23,Black
3591,00,1,Green
3592,17,18,Black
3593,12,13,Red
3594,30,31,Red
3595,2,3,Black
3596,4,5,Black
3597,3,4,Red
3598,11,12,Black
3599,16,17,Red
3600,2,3,Black
3601,36,37,Red
3602,32,33,Red
3603,9,10,Red
3604,19,20,Red
3605,34,35,Red
3606,5,6,Red
3607,23,24,Red
3608,30,31,Red
3609,9,10,Red
3610,32,33,Red
3611,36,37,Red
3612,6,7,Black
3613,15,16,Black
3614,3,4,Red
3615,22,23,Black
3616,4,5,Black
3617,33,34,Black
3618,4,5,Black
3619,14,15,Red
3620,5,6,Red
3621,29,30,Black
3622,33,34,Black
3623,4,5,Black
3624,21,22,Red
3625,15,16,Black
3626,35,36,Black
3627,27,28,Red
3628,31,32,Black
3629,21,22,Red
3630,35,36,Black
3631,8,9,Black
3632,31,32,Black
3633,35,36,Black
3634,5,6,Red
3635,34,35,Red
3636,13,14,Black
3637,25,26,Red
3638,1,2,Red
3639,9,10,Red
3640,6,7,Black
3641,36,37,Red
3642,29,30,Black
3643,33,34,Black
3644,29,30,Black
3645,35,36,Black
3646,36,37,Red
3647,34,35,Red
3648,29,30,Black
3649,14,15,Red
3650,7,8,Red
3651,0,0,Green
3652,0,0,Green
3653,27,28,Red
3654,12,13,Red
3655,7,8,Red
3656,26,27,Black
3657,36,37,Red
3658,4,5,Black
3659,4,5,Black
3660,34,35,Red
3661,12,13,Red
3662,23,24,Red
3663,28,29,Black
3664,29,30,Black
3665,23,24,Red
3666,20,21,Black
3667,6,7,Black
3668,25,26,Red
3669,34,35,Red
3670,16,17,Red
3671,35,36,Black
3672,8,9,Black
3673,8,9,Black
3674,33,34,Black
3675,36,37,Red
3676,19,20,Red
3677,36,37,Red
3678,8,9,Black
3679,32,33,Red
3680,25,26,Red
3681,9,10,Red
3682,32,33,Red
3683,24,25,Black
3684,1,2,Red
3685,5,6,Red
3686,18,19,Red
3687,33,34,Black
3688,27,28,Red
3689,32,33,Red
3690,16,17,Red
3691,12,13,Red
3692,5,6,Red
3693,5,6,Red
3694,14,15,Red
3695,1,2,Red
3696,15,16,Black
3697,13,14,Black
3698,11,12,Black
3699,17,18,Black
3700,19,20,Red
3701,5,6,Red
3702,27,28,Red
3703,20,21,Black
3704,36,37,Red
3705,1,2,Red
3706,22,23,Black
3707,31,32,Black
3708,14,15,Red
3709,18,19,Red
3710,20,21,Black
3711,20,21,Black
3712,17,18,Black
3713,4,5,Black
3714,0,0,Green
3715,23,24,Red
3716,15,16,Black
3717,19,20,Red
3718,23,24,Red
3719,7,8,Red
3720,20,21,Black
3721,16,17,Red
3722,5,6,Red
3723,27,28,Red
3724,6,7,Black
3725,29,30,Black
3726,3,4,Red
3727,9,10,Red
3728,26,27,Black
3729,2,3,Black
3730,11,12,Black
3731,14,15,Red
3732,35,36,Black
3733,23,24,Red
3734,9,10,Red
3735,21,22,Red
3736,25,26,Red
3737,3,4,Red
3738,36,37,Red
3739,10,11,Black
3740,31,32,Black
3741,2,3,Black
3742,22,23,Black
3743,3,4,Red
3744,00,1,Green
3745,35,36,Black
3746,29,30,Black
3747,20,21,Black
3748,20,21,Black
3749,35,36,Black
3750,8,9,Black
3751,7,8,Red
3752,1,2,Red
3753,5,6,Red
3754,8,9,Black
3755,12,13,Red
3756,1,2,Red
3757,14,15,Red
3758,7,8,Red
3759,9,10,Red
3760,21,22,Red
3761,24,25,Black
3762,32,33,Red
3763,17,18,Black
3764,1,2,Red
3765,2,3,Black
3766,15,16,Black
3767,32,33,Red
3768,27,28,Red
3769,5,6,Red
3770,31,32,Black
3771,10,11,Black
3772,8,9,Black
3773,22,23,Black
3774,31,32,Black
3775,13,14,Black
3776,15,16,Black
3777,23,24,Red
3778,36,37,Red
3779,36,37,Red
3780,31,32,Black
3781,15,16,Black
3782,12,13,Red
3783,20,21,Black
3784,14,15,Red
3785,0,0,Green
3786,8,9,Black
3787,9,10,Red
3788,9,10,Red
3789,21,22,Red
3790,16,17,Red
3791,18,19,Red
3792,3,4,Red
3793,35,36,Black
3794,13,14,Black
3795,23,24,Red
3796,25,26,Red
3797,8,9,Black
3798,8,9,Black
3799,6,7,Black
3800,1,2,Red
3801,5,6,Red
3802,20,21,Black
3803,10,11,Black
3804,11,12,Black
3805,9,10,Red
3806,30,31,Red
3807,27,28,Red
3808,29,30,Black
3809,13,14,Black
3810,27,28,Red
3811,0,0,Green
3812,1,2,Red
3813,12,13,Red
3814,32,33,Red
3815,34,35,Red
3816,20,21,Black
3817,21,22,Red
3818,12,13,Red
3819,0,0,Green
3820,00,1,Green
3821,3,4,Red
3822,3,4,Red
3823,34,35,Red
3824,13,14,Black
3825,2,3,Black
3826,21,22,Red
3827,8,9,Black
3828,14,15,Red
3829,7,8,Red
3830,28,29,Black
3831,30,31,Red
3832,22,23,Black
3833,8,9,Black
3834,12,13,Red
3835,3,4,Red
3836,36,37,Red
3837,35,36,Black
3838,20,21,Black
3839,19,20,Red
3840,23,24,Red
3841,4,5,Black
3842,18,19,Red
3843,21,22,Red
3844,34,35,Red
3845,0,0,Green
3846,30,31,Red
3847,5,6,Red
3848,26,27,Black
3849,24,25,Black
3850,35,36,Black
3851,1,2,Red
3852,12,13,Red
3853,28,29,Black
3854,18,19,Red
3855,9,10,Red
3856,20,21,Black
3857,7,8,Red
3858,13,14,Black
3859,5,6,Red
3860,23,24,Red
3861,17,18,Black
3862,11,12,Black
3863,17,18,Black
3864,21,22,Red
3865,31,32,Black
3866,15,16,Black
3867,27,28,Red
3868,3,4,Red
3869,31,32,Black
3870,20,21,Black
3871,12,13,Red
3872,23,24,Red
3873,6,7,Black
3874,7,8,Red
3875,0,0,Green
3876,31,32,Black
3877,7,8,Red
3878,7,8,Red
3879,17,18,Black
3880,34,35,Red
3881,15,16,Black
3882,4,5,Black
3883,7,8,Red
3884,33,34,Black
3885,00,1,Green
3886,16,17,Red
3887,25,26,Red
3888,21,22,Red
3889,27,28,Red
3890,22,23,Black
3891,3,4,Red
3892,0,0,Green
3893,4,5,Black
3894,36,37,Red
3895,00,1,Green
3896,17,18,Black
3897,24,25,Black
3898,28,29,Black
3899,1,2,Red
3900,11,12,Black
3901,0,0,Green
3902,3,4,Red
3903,20,21,Black
3904,29,30,Black
3905,28,29,Black
3906,7,8,Red
3907,1,2,Red
3908,15,16,Black
3909,31,32,Black
3910,15,16,Black
3911,14,15,Red
3912,25,26,Red
3913,4,5,Black
3914,7,8,Red
3915,3,4,Red
3916,21,22,Red
3917,27,28,Red
3918,1,2,Red
3919,32,33,Red
3920,29,30,Black
3921,31,32,Black
3922,33,34,Black
3923,18,19,Red
3924,13,14,Black
3925,14,15,Red
3926,10,11,Black
3927,15,16,Black
3928,32,33,Red
3929,8,9,Black
3930,6,7,Black
3931,10,11,Black
3932,33,34,Black
3933,27,28,Red
3934,33,34,Black
3935,14,15,Red
3936,28,29,Black
3937,36,37,Red
3938,33,34,Black
3939,19,20,Red
3940,34,35,Red
3941,31,32,Black
3942,6,7,Black
3943,5,6,Red
3944,19,20,Red
3945,3,4,Red
3946,11,12,Black
3947,33,34,Black
3948,8,9,Black
3949,6,7,Black
3950,17,18,Black
3951,7,8,Red
3952,17,18,Black
3953,4,5,Black
3954,29,30,Black
3955,18,19,Red
3956,34,35,Red
3957,29,30,Black
3958,15,16,Black
3959,32,33,Red
3960,9,10,Red
3961,0,0,Green
3962,20,21,Black
3963,5,6,Red
3964,00,1,Green
3965,16,17,Red
3966,5,6,Red
3967,31,32,Black
3968,12,13,Red
3969,20,21,Black
3970,22,23,Black
3971,8,9,Black
3972,00,1,Green
3973,27,28,Red
3974,4,5,Black
3975,17,18,Black
3976,35,36,Black
3977,5,6,Red
3978,29,30,Black
3979,27,28,Red
3980,5,6,Red
3981,23,24,Red
3982,17,18,Black
3983,14,15,Red
3984,24,25,Black
3985,00,1,Green
3986,10,11,Black
3987,36,37,Red
3988,19,20,Red
3989,4,5,Black
3990,28,29,Black
3991,11,12,Black
3992,16,17,Red
3993,20,21,Black
3994,21,22,Red
3995,7,8,Red
3996,5,6,Red
3997,35,36,Black
3998,19,20,Red
3999,24,25,Black
4000,12,13,Red
4001,33,34,Black
4002,35,36,Black
4003,30,31,Red
4004,26,27,Black
4005,31,32,Black
4006,14,15,Red
4007,2,3,Black
4008,19,20,Red
4009,28,29,Black
4010,36,37,Red
4011,33,34,Black
4012,29,30,Black
4013,22,23,Black
4014,0,0,Green
4015,13,14,Black
4016,6,7,Black
4017,7,8,Red
4018,17,18,Black
4019,26,27,Black
4020,12,13,Red
4021,19,20,Red
4022,6,7,Black
4023,23,24,Red
4024,36,37,Red
4025,3,4,Red
4026,18,19,Red
4027,14,15,Red
4028,35,36,Black
4029,4,5,Black
4030,36,37,Red
4031,25,26,Red
4032,4,5,Black
4033,19,20,Red
4034,0,0,Green
4035,18,19,Red
4036,13,14,Black
4037,35,36,Black
4038,7,8,Red
4039,2,3,Black
4040,14,15,Red
4041,6,7,Black
4042,33,34,Black
4043,00,1,Green
4044,36,37,Red
4045,1,2,Red
4046,2,3,Black
4047,29,30,Black
4048,27,28,Red
4049,14,15,Red
4050,21,22,Red
4051,29,30,Black
4052,29,30,Black
4053,28,29,Black
4054,32,33,Red
4055,36,37,Red
4056,4,5,Black
4057,6,7,Black
4058,34,35,Red
4059,9,10,Red
4060,7,8,Red
4061,21,22,Red
4062,19,20,Red
4063,12,13,Red
4064,7,8,Red
4065,8,9,Black
4066,14,15,Red
4067,21,22,Red
4068,3,4,Red
4069,36,37,Red
4070,5,6,Red
4071,16,17,Red
4072,30,31,Red
4073,35,36,Black
4074,33,34,Black
4075,21,22,Red
4076,18,19,Red
4077,32,33,Red
4078,18,19,Red
4079,14,15,Red
4080,3,4,Red
4081,5,6,Red
4082,15,16,Black
4083,5,6,Red
4084,26,27,Black
4085,16,17,Red
4086,16,17,Red
4087,32,33,Red
4088,30,31,Red
4089,24,25,Black
4090,18,19,Red
4091,6,7,Black
4092,2,3,Black
4093,00,1,Green
4094,35,36,Black
4095,27,28,Red
4096,28,29,Black
4097,23,24,Red
4098,15,16,Black
4099,24,25,Black
4100,22,23,Black
4101,34,35,Red
4102,30,31,Red
4103,30,31,Red
4104,19,20,Red
4105,13,14,Black
4106,14,15,Red
4107,00,1,Green
4108,0,0,Green
4109,19,20,Red
4110,00,1,Green
4111,0,0,Green
4112,19,20,Red
4113,20,21,Black
4114,24,25,Black
4115,34,35,Red
4116,13,14,Black
4117,18,19,Red
4118,24,25,Black
4119,30,31,Red
4120,28,29,Black
4121,36,37,Red
4122,29,30,Black
4123,34,35,Red
4124,32,33,Red
4125,6,7,Black
4126,33,34,Black
4127,13,14,Black
4128,4,5,Black
4129,8,9,Black
4130,13,14,Black
4131,7,8,Red
4132,11,12,Black
4133,34,35,Red
4134,31,32,Black
4135,34,35,Red
4136,25,26,Red
4137,13,14,Black
4138,7,8,Red
4139,7,8,Red
4140,33,34,Black
4141,14,15,Red
4142,0,0,Green
4143,00,1,Green
4144,29,30,Black
4145,17,18,Black
4146,11,12,Black
4147,10,11,Black
4148,6,7,Black
4149,19,20,Red
4150,10,11,Black
4151,5,6,Red
4152,9,10,Red
4153,12,13,Red
4154,20,21,Black
4155,11,12,Black
4156,4,5,Black
4157,23,24,Red
4158,8,9,Black
4159,13,14,Black
4160,17,18,Black
4161,18,19,Red
4162,14,15,Red
4163,0,0,Green
4164,19,20,Red
4165,1,2,Red
4166,13,14,Black
4167,20,21,Black
4168,36,37,Red
4169,3,4,Red
4170,10,11,Black
4171,8,9,Black
4172,25,26,Red
4173,2,3,Black
4174,32,33,Red
4175,36,37,Red
4176,31,32,Black
4177,33,34,Black
4178,31,32,Black
4179,17,18,Black
4180,2,3,Black
4181,33,34,Black
4182,4,5,Black
4183,27,28,Red
4184,10,11,Black
4185,19,20,Red
4186,24,25,Black
4187,29,30,Black
4188,30,31,Red
4189,15,16,Black
4190,5,6,Red
4191,2,3,Black
4192,17,18,Black
4193,28,29,Black
4194,3,4,Red
4195,16,17,Red
4196,13,14,Black
4197,10,11,Black
4198,0,0,Green
4199,11,12,Black
4200,6,7,Black
4201,10,11,Black
4202,27,28,Red
4203,18,19,Red
4204,30,31,Red
4205,21,22,Red
4206,3,4,Red
4207,29,30,Black
4208,15,16,Black
4209,29,30,Black
4210,35,36,Black
4211,23,24,Red
4212,34,35,Red
4213,5,6,Red
4214,4,5,Black
4215,12,13,Red
4216,30,31,Red
4217,21,22,Red
4218,1,2,Red
4219,30,31,Red
4220,28,29,Black
4221,28,29,Black
4222,28,29,Black
4223,30,31,Red
4224,23,24,Red
4225,13,14,Black
4226,30,31,Red
4227,4,5,Black
4228,26,27,Black
4229,28,29,Black
4230,30,31,Red
4231,3,4,Red
4232,5,6,Red
4233,15,16,Black
4234,0,0,Green
4235,28,29,Black
4236,33,34,Black
4237,11,12,Black
4238,2,3,Black
4239,34,35,Red
4240,23,24,Red
4241,35,36,Black
4242,23,24,Red
4243,19,20,Red
4244,6,7,Black
4245,13,14,Black
4246,3,4,Red
4247,1,2,Red
4248,6,7,Black
4249,19,20,Red
4250,22,23,Black
4251,6,7,Black
4252,14,15,Red
4253,36,37,Red
4254,25,26,Red
4255,3,4,Red
4256,23,24,Red
4257,17,18,Black
4258,13,14,Black
4259,25,26,Red
4260,10,11,Black
4261,4,5,Black
4262,7,8,Red
4263,21,22,Red
4264,29,30,Black
4265,14,15,Red
4266,7,8,Red
4267,7,8,Red
4268,9,10,Red
4269,8,9,Black
4270,10,11,Black
4271,1,2,Red
4272,11,12,Black
4273,28,29,Black
4274,7,8,Red
4275,36,37,Red
4276,33,34,Black
4277,33,34,Black
4278,0,0,Green
4279,3,4,Red
4280,0,0,Green
4281,0,0,Green
4282,33,34,Black
4283,36,37,Red
4284,35,36,Black
4285,30,31,Red
4286,28,29,Black
4287,8,9,Black
4288,0,0,Green
4289,32,33,Red
4290,3,4,Red
4291,33,34,Black
4292,32,33,Red
